,game_id,data_set,date,away_score,home_score,away_team,home_team,W_or_L,num_block,shots_made,shots_missed,turnover,top_player_score,num_players,num_assist,ft_last2min,ft_total,ft_pct,scorediff,fg_pct
5896902,20600182,2006-2007 Regular Season,11/24/2006,93,99,NJN,PHX,win,55,36,38,19,26,4,23,10,27,0.740740741,-3,0.486486486
5897353,20600183,2006-2007 Regular Season,11/24/2006,109,100,SAC,SEA,lose,62,38,44,21,26,4,19,4,25,0.72,3,0.463414634
5897796,20600184,2006-2007 Regular Season,11/25/2006,115,111,DET,WAS,lose,57,42,43,18,28,4,23,12,23,0.782608696,5,0.494117647
5898266,20600185,2006-2007 Regular Season,11/25/2006,102,93,MIA,CHA,lose,58,33,48,15,27,4,21,6,33,0.696969697,1,0.407407407
5898731,20600186,2006-2007 Regular Season,11/25/2006,79,98,ATL,ORL,win,64,35,42,20,15,6,21,4,29,0.724137931,-4,0.454545455
5899247,20600187,2006-2007 Regular Season,11/25/2006,106,95,CHI,NYK,lose,70,34,39,26,26,5,19,11,38,0.631578947,-6,0.465753425
5899722,20600188,2006-2007 Regular Season,11/25/2006,95,108,PHI,CLE,win,70,43,46,20,25,6,28,4,22,0.636363636,1,0.483146067
5900141,20600189,2006-2007 Regular Season,11/25/2006,96,104,LAC,MIN,win,47,37,33,11,25,6,23,4,32,0.8125,6,0.528571429
5900596,20600190,2006-2007 Regular Season,11/25/2006,76,85,MEM,HOU,win,63,33,42,17,28,2,23,2,20,0.55,-2,0.44
5901078,20600191,2006-2007 Regular Season,11/25/2006,73,85,CHA,DAL,win,65,26,41,18,28,4,14,4,41,0.731707317,-5,0.388059701
5901503,20600192,2006-2007 Regular Season,11/25/2006,111,98,BOS,MIL,lose,44,37,39,14,24,4,22,8,22,0.772727273,-2,0.486842105
5901915,20600193,2006-2007 Regular Season,11/25/2006,85,105,POR,SAC,win,57,37,38,15,27,5,19,6,26,0.884615385,2,0.493333333
5902386,20600194,2006-2007 Regular Season,11/25/2006,78,91,UTA,GSW,win,73,36,53,17,24,5,26,,23,0.652173913,-5,0.404494382
5902830,20600195,2006-2007 Regular Season,11/26/2006,83,92,IND,TOR,win,62,37,48,12,17,5,17,6,18,0.777777778,-1,0.435294118
5903702,20600197,2006-2007 Regular Season,11/26/2006,119,101,PHX,POR,lose,46,40,39,15,22,6,22,,19,0.684210526,0,0.506329114
5904108,20600198,2006-2007 Regular Season,11/26/2006,98,78,SAS,SEA,lose,49,33,53,12,21,3,17,,16,0.6875,-3,0.38372093
5904553,20600199,2006-2007 Regular Season,11/26/2006,93,99,NJN,LAL,win,58,37,45,14,21,6,30,4,20,0.65,-3,0.451219512
5905886,20600202,2006-2007 Regular Season,11/27/2006,88,75,ORL,UTA,lose,52,29,39,21,21,3,19,5,20,0.8,-5,0.426470588
5906322,20600203,2006-2007 Regular Season,11/27/2006,102,111,SAS,GSW,win,59,41,42,13,26,5,27,16,24,0.833333333,4,0.493975904
5906778,20600204,2006-2007 Regular Season,11/28/2006,95,96,ATL,WAS,win,52,31,35,21,21,3,21,1,32,0.8125,1,0.46969697
5907267,20600205,2006-2007 Regular Season,11/28/2006,96,92,CHA,NJN,lose,73,28,41,16,27,3,17,14,46,0.717391304,-1,0.405797101
5907686,20600206,2006-2007 Regular Season,11/28/2006,94,77,TOR,CHA,lose,57,32,45,16,16,3,16,2,18,0.555555556,2,0.415584416
5908162,20600207,2006-2007 Regular Season,11/28/2006,85,102,NYK,CHI,win,67,37,47,20,23,6,22,4,28,0.75,4,0.44047619
5908531,20600208,2006-2007 Regular Season,11/28/2006,75,82,MIN,HOU,win,49,30,49,11,25,3,23,6,13,0.923076923,-2,0.379746835
5908961,20600209,2006-2007 Regular Season,11/28/2006,108,96,MEM,DEN,lose,56,38,40,15,37,4,27,,27,0.592592593,2,0.487179487
5909415,20600210,2006-2007 Regular Season,11/28/2006,80,93,LAC,SAC,win,63,33,47,7,28,3,21,4,23,0.913043478,6,0.4125
5909875,20600211,2006-2007 Regular Season,11/28/2006,105,97,IND,POR,lose,61,34,53,12,30,4,13,8,28,0.892857143,0,0.390804598
5910772,20600213,2006-2007 Regular Season,11/29/2006,90,99,CHA,ATL,win,63,37,41,20,36,4,20,,17,1,2,0.474358974
5911228,20600214,2006-2007 Regular Season,11/29/2006,101,98,NYK,CLE,lose,59,38,46,13,27,6,21,5,25,0.72,1,0.452380952
5911649,20600215,2006-2007 Regular Season,11/29/2006,106,103,NJN,BOS,lose,45,36,38,14,31,4,24,2,26,0.807692308,-5,0.486486486
5912100,20600216,2006-2007 Regular Season,11/29/2006,98,117,TOR,DAL,win,63,45,39,7,26,5,24,2,25,0.64,-1,0.535714286
5912513,20600217,2006-2007 Regular Season,11/29/2006,75,83,SAS,UTA,win,67,30,43,11,23,4,20,2,27,0.666666667,3,0.410958904
5912957,20600218,2006-2007 Regular Season,11/29/2006,91,102,HOU,PHX,win,71,33,44,17,22,5,23,2,32,0.875,-2,0.428571429
5913377,20600219,2006-2007 Regular Season,11/29/2006,94,84,ORL,SEA,lose,52,31,49,14,21,3,18,10,17,0.941176471,0,0.3875
5913798,20600220,2006-2007 Regular Season,11/29/2006,90,105,MEM,LAC,win,51,37,33,14,24,6,23,1,33,0.818181818,-2,0.528571429
5914264,20600221,2006-2007 Regular Season,11/29/2006,108,106,IND,GSW,lose,60,45,43,19,27,4,25,,12,0.666666667,-4,0.511363636
5914678,20600222,2006-2007 Regular Season,11/30/2006,87,85,DET,MIA,lose,56,32,46,8,21,4,16,2,22,0.681818182,-1,0.41025641
5915156,20600223,2006-2007 Regular Season,11/30/2006,102,132,UTA,LAL,win,59,45,30,15,52,4,27,6,44,0.772727273,3,0.6
5915587,20600224,2006-2007 Regular Season,12/1/2006,102,106,BOS,TOR,win,43,42,34,11,25,5,24,8,25,0.84,-2,0.552631579
5916043,20600225,2006-2007 Regular Season,12/1/2006,109,121,CHA,WAS,win,55,46,38,17,33,5,28,4,32,0.71875,4,0.547619048
5916494,20600226,2006-2007 Regular Season,12/1/2006,106,95,CLE,ATL,lose,53,32,39,12,31,4,15,2,34,0.794117647,1,0.450704225
5916944,20600227,2006-2007 Regular Season,12/1/2006,100,108,NYK,DET,win,53,38,41,10,31,3,26,14,24,0.875,0,0.481012658
5917430,20600228,2006-2007 Regular Season,12/1/2006,111,108,CHI,CHA,lose,65,36,42,18,33,5,25,8,40,0.675,3,0.461538462
5917870,20600229,2006-2007 Regular Season,12/1/2006,106,92,DEN,MIN,lose,51,38,48,18,21,3,22,4,12,0.916666667,-1,0.441860465
5918336,20600230,2006-2007 Regular Season,12/1/2006,90,109,SAC,DAL,win,59,37,39,20,24,5,26,2,27,0.888888889,-5,0.486842105
5919248,20600232,2006-2007 Regular Season,12/1/2006,91,89,ORL,POR,lose,55,32,46,10,28,4,17,2,30,0.766666667,-2,0.41025641
5919702,20600233,2006-2007 Regular Season,12/1/2006,103,105,IND,SEA,win,55,40,45,14,21,5,22,4,28,0.857142857,1,0.470588235
5920216,20600234,2006-2007 Regular Season,12/2/2006,107,112,PHI,NJN,win,65,42,44,15,41,3,28,14,33,0.666666667,-3,0.488372093
5920682,20600235,2006-2007 Regular Season,12/2/2006,103,100,TOR,NYK,lose,62,39,48,16,27,5,27,4,20,0.8,-2,0.448275862
5921144,20600236,2006-2007 Regular Season,12/2/2006,98,97,MIA,MEM,lose,53,34,42,16,22,5,13,10,27,0.777777778,1,0.447368421
5921600,20600237,2006-2007 Regular Season,12/2/2006,98,100,SAC,SAS,win,57,35,39,18,23,3,22,10,31,0.612903226,2,0.472972973
5922066,20600238,2006-2007 Regular Season,12/2/2006,94,112,WAS,CHI,win,68,41,40,12,28,5,28,6,31,0.677419355,2,0.50617284
5922505,20600239,2006-2007 Regular Season,12/2/2006,63,81,CLE,HOU,win,71,29,45,16,24,3,20,,19,0.789473684,-2,0.391891892
5923024,20600240,2006-2007 Regular Season,12/2/2006,101,121,IND,DEN,win,62,42,46,10,38,4,31,6,38,0.684210526,-4,0.477272727
5923484,20600241,2006-2007 Regular Season,12/2/2006,107,109,SEA,UTA,win,60,41,39,19,24,7,32,4,30,0.733333333,0,0.5125
5923932,20600242,2006-2007 Regular Season,12/2/2006,97,88,LAL,LAC,lose,61,34,44,18,17,4,15,11,23,0.782608696,2,0.435897436
5924412,20600243,2006-2007 Regular Season,12/2/2006,115,110,MIL,GSW,lose,58,42,43,19,23,5,31,8,20,0.8,-7,0.494117647
5924866,20600244,2006-2007 Regular Season,12/3/2006,95,84,MIN,PHI,lose,57,30,47,19,26,5,16,7,34,0.676470588,0,0.38961039
5925303,20600245,2006-2007 Regular Season,12/3/2006,89,97,DET,CHA,win,58,37,38,16,18,5,23,12,22,0.772727273,-2,0.493333333
5925726,20600246,2006-2007 Regular Season,12/3/2006,107,96,ATL,POR,lose,53,35,36,21,30,2,25,9,24,0.791666667,-2,0.492957746
5926147,20600247,2006-2007 Regular Season,12/3/2006,91,116,ORL,LAC,win,51,44,29,12,31,5,26,8,28,0.821428571,6,0.602739726
5926602,20600248,2006-2007 Regular Season,12/4/2006,97,106,DAL,WAS,win,66,45,46,13,38,5,24,4,16,0.6875,-1,0.494505495
5927026,20600249,2006-2007 Regular Season,12/4/2006,90,98,MEM,NYK,win,57,36,28,20,26,4,25,6,33,0.696969697,3,0.5625
5927472,20600250,2006-2007 Regular Season,12/4/2006,89,129,GSW,SAS,win,71,49,45,13,18,8,37,2,19,0.947368421,2,0.521276596
5927942,20600251,2006-2007 Regular Season,12/4/2006,82,100,BOS,CHI,win,62,37,42,17,20,5,23,4,29,0.75862069,-1,0.46835443
5928393,20600252,2006-2007 Regular Season,12/4/2006,88,101,MIL,UTA,win,71,39,38,16,30,4,30,4,26,0.730769231,-6,0.506493506
5928829,20600253,2006-2007 Regular Season,12/4/2006,92,89,ORL,SAC,lose,55,30,46,14,19,4,19,2,33,0.787878788,3,0.394736842
5929298,20600254,2006-2007 Regular Season,12/4/2006,87,101,IND,LAL,win,63,39,37,23,21,4,25,1,26,0.692307692,4,0.513157895
5929768,20600255,2006-2007 Regular Season,12/5/2006,92,75,DAL,NJN,lose,63,26,48,16,20,4,15,4,31,0.677419355,-2,0.351351351
5930176,20600256,2006-2007 Regular Season,12/5/2006,88,85,POR,DET,lose,53,32,43,8,25,4,21,5,18,0.777777778,-1,0.426666667
5930648,20600257,2006-2007 Regular Season,12/5/2006,90,118,GSW,HOU,win,72,45,39,21,31,5,28,4,28,0.785714286,-2,0.535714286
5931108,20600258,2006-2007 Regular Season,12/5/2006,102,127,SAC,PHX,win,59,47,48,13,26,6,32,,22,0.863636364,3,0.494736842
5931553,20600259,2006-2007 Regular Season,12/5/2006,87,102,ATL,SEA,win,62,42,34,24,29,6,19,6,19,0.789473684,0,0.552631579
5932037,20600260,2006-2007 Regular Season,12/5/2006,97,101,MIA,LAC,win,64,37,40,18,33,3,22,12,30,0.8,-3,0.480519481
5932453,20600261,2006-2007 Regular Season,12/6/2006,96,76,SAS,CHA,lose,57,29,42,15,18,4,16,2,21,0.714285714,0,0.408450704
5932863,20600262,2006-2007 Regular Season,12/6/2006,91,95,TOR,CLE,win,64,38,45,12,26,5,22,4,16,0.5625,0,0.457831325
5933295,20600263,2006-2007 Regular Season,12/6/2006,80,94,ORL,IND,win,60,37,40,18,26,3,25,4,17,0.764705882,0,0.480519481
5933734,20600264,2006-2007 Regular Season,12/6/2006,98,96,MEM,BOS,lose,51,33,36,22,25,5,23,3,24,0.916666667,3,0.47826087
5934200,20600265,2006-2007 Regular Season,12/6/2006,113,102,WAS,NYK,lose,71,36,45,16,22,5,17,6,39,0.666666667,8,0.444444444
5934657,20600266,2006-2007 Regular Season,12/6/2006,94,102,POR,MIL,win,60,38,43,14,33,4,22,8,28,0.821428571,5,0.469135802
5935110,20600267,2006-2007 Regular Season,12/6/2006,84,90,HOU,MIN,win,63,35,43,15,24,4,26,7,23,0.739130435,1,0.448717949
5935554,20600268,2006-2007 Regular Season,12/6/2006,94,121,PHI,CHI,win,58,48,30,13,31,7,29,,31,0.612903226,0,0.615384615
5936051,20600269,2006-2007 Regular Season,12/6/2006,98,96,ATL,DEN,lose,74,38,45,21,24,6,28,4,33,0.484848485,-3,0.457831325
5936480,20600270,2006-2007 Regular Season,12/6/2006,105,89,CHA,LAL,lose,51,36,37,17,24,3,24,4,23,0.608695652,-7,0.493150685
5937067,20600271,2006-2007 Regular Season,12/7/2006,161,157,PHX,NJN,lose,73,60,47,17,38,7,37,20,31,0.870967742,-7,0.560747664
5937493,20600272,2006-2007 Regular Season,12/7/2006,92,82,DET,DAL,lose,52,31,43,15,29,4,13,7,22,0.727272727,0,0.418918919
5937982,20600273,2006-2007 Regular Season,12/7/2006,93,91,MIA,SAC,lose,66,30,53,16,20,4,17,10,31,0.806451613,2,0.361445783
5938437,20600274,2006-2007 Regular Season,12/8/2006,92,62,HOU,CHA,lose,61,23,58,21,16,1,13,2,19,0.736842105,4,0.283950617
5938858,20600275,2006-2007 Regular Season,12/8/2006,87,83,DET,ORL,lose,55,29,36,14,25,3,18,6,34,0.647058824,-4,0.446153846
5939345,20600276,2006-2007 Regular Season,12/8/2006,95,108,POR,IND,win,65,37,38,17,25,5,19,9,37,0.702702703,2,0.493333333
5939798,20600277,2006-2007 Regular Season,12/8/2006,116,111,PHX,BOS,lose,53,42,56,13,36,4,24,4,24,0.75,-1,0.428571429
5940225,20600278,2006-2007 Regular Season,12/8/2006,113,98,WAS,PHI,lose,50,38,39,15,21,5,27,3,19,0.842105263,-2,0.493506494
5940620,20600279,2006-2007 Regular Season,12/8/2006,82,111,LAC,SAS,win,63,45,40,7,22,5,31,2,16,0.6875,-5,0.529411765
5941047,20600280,2006-2007 Regular Season,12/8/2006,103,110,UTA,MIN,win,49,42,40,13,31,4,19,11,22,0.909090909,1,0.512195122
5941472,20600281,2006-2007 Regular Season,12/8/2006,90,93,TOR,CHI,win,57,35,39,17,25,4,22,2,27,0.666666667,-1,0.472972973
5941889,20600282,2006-2007 Regular Season,12/8/2006,94,100,MEM,MIL,win,46,41,36,15,30,4,23,3,20,0.65,-13,0.532467532
5942365,20600283,2006-2007 Regular Season,12/8/2006,107,123,MIA,DEN,win,63,46,39,16,37,4,33,4,29,0.75862069,-2,0.541176471
5942795,20600284,2006-2007 Regular Season,12/8/2006,95,106,ATL,LAL,win,53,39,31,19,25,5,29,8,25,0.8,-3,0.557142857
5943253,20600285,2006-2007 Regular Season,12/8/2006,74,94,CHA,SEA,win,63,35,42,20,19,4,23,2,27,0.777777778,3,0.454545455
5943736,20600286,2006-2007 Regular Season,12/9/2006,114,109,HOU,WAS,lose,64,35,53,15,41,3,20,3,38,0.710526316,0,0.397727273
5944148,20600287,2006-2007 Regular Season,12/9/2006,84,86,PHI,ORL,win,61,37,46,13,28,3,20,7,20,0.6,0,0.445783133
5944643,20600288,2006-2007 Regular Season,12/9/2006,92,90,BOS,NJN,lose,69,33,45,14,20,4,22,3,26,0.692307692,-2,0.423076923
5945049,20600289,2006-2007 Regular Season,12/9/2006,107,115,MIL,NYK,win,54,50,39,14,36,5,31,6,12,0.666666667,1,0.561797753
5945496,20600291,2006-2007 Regular Season,12/9/2006,89,82,LAC,MEM,lose,54,28,38,19,19,4,15,7,34,0.617647059,0,0.424242424
5945923,20600292,2006-2007 Regular Season,12/9/2006,91,81,MIN,CHI,lose,56,30,46,18,21,4,16,4,23,0.739130435,3,0.394736842
5946416,20600293,2006-2007 Regular Season,12/9/2006,90,105,DEN,DAL,win,65,41,42,22,30,3,22,6,22,0.818181818,3,0.493975904
5946832,20600294,2006-2007 Regular Season,12/9/2006,80,101,CHA,GSW,win,54,41,42,18,22,5,29,2,13,0.846153846,2,0.493975904
5947294,20600295,2006-2007 Regular Season,12/10/2006,93,83,POR,TOR,lose,53,29,54,8,23,4,16,8,25,0.76,-1,0.34939759
5947709,20600296,2006-2007 Regular Season,12/10/2006,114,84,PHX,CHA,lose,47,33,48,14,26,4,22,,15,0.866666667,1,0.407407407
5948183,20600297,2006-2007 Regular Season,12/10/2006,92,117,ATL,SAC,win,53,43,32,14,19,6,25,4,38,0.763157895,-3,0.573333333
5948658,20600298,2006-2007 Regular Season,12/10/2006,115,117,GSW,SEA,win,60,41,44,12,26,5,23,13,33,0.848484848,-3,0.482352941
5949101,20600299,2006-2007 Regular Season,12/10/2006,99,106,SAS,LAL,win,59,43,45,17,34,5,25,12,17,0.705882353,2,0.488636364
5949984,20600301,2006-2007 Regular Season,12/11/2006,103,89,PHX,ORL,lose,60,38,46,17,19,5,18,4,21,0.523809524,-2,0.452380952
5950416,20600302,2006-2007 Regular Season,12/11/2006,92,105,MEM,NJN,win,54,40,44,19,37,5,31,2,13,0.769230769,-2,0.476190476
5951313,20600304,2006-2007 Regular Season,12/11/2006,77,99,TOR,MIA,win,55,38,37,19,37,5,21,,27,0.740740741,2,0.506666667
5951694,20600305,2006-2007 Regular Season,12/11/2006,89,95,CLE,CHA,win,49,40,33,9,30,5,21,2,20,0.7,6,0.547945205
5952093,20600306,2006-2007 Regular Season,12/11/2006,91,106,IND,CHI,win,51,36,27,19,23,7,24,1,31,0.838709677,2,0.571428571
5952556,20600307,2006-2007 Regular Season,12/11/2006,79,101,DAL,UTA,win,70,38,41,15,31,5,24,2,27,0.851851852,-1,0.481012658
5952957,20600308,2006-2007 Regular Season,12/11/2006,103,81,SAS,LAC,lose,52,32,39,18,15,6,20,,23,0.739130435,-2,0.450704225
5953414,20600309,2006-2007 Regular Season,12/12/2006,100,87,DEN,ATL,lose,57,35,51,18,21,4,18,2,21,0.666666667,0,0.406976744
5953818,20600310,2006-2007 Regular Season,12/12/2006,93,94,SEA,MIL,win,43,35,38,18,22,5,27,4,25,0.92,0,0.479452055
5954288,20600311,2006-2007 Regular Season,12/12/2006,102,94,LAL,HOU,lose,60,33,40,20,26,4,15,6,31,0.677419355,-5,0.452054795
5955235,20600313,2006-2007 Regular Season,12/13/2006,101,81,BOS,PHI,lose,60,29,44,16,14,5,13,6,34,0.676470588,-3,0.397260274
5955688,20600314,2006-2007 Regular Season,12/13/2006,91,120,DEN,WAS,win,58,44,44,13,34,6,26,2,26,0.884615385,1,0.5
5956125,20600315,2006-2007 Regular Season,12/13/2006,91,84,TOR,ORL,lose,58,32,53,17,22,4,10,10,23,0.782608696,-3,0.376470588
5957019,20600317,2006-2007 Regular Season,12/13/2006,101,104,CHA,CLE,win,62,36,39,17,22,5,23,4,35,0.771428571,-1,0.48
5957455,20600318,2006-2007 Regular Season,12/13/2006,90,101,DET,IND,win,53,37,41,13,26,5,18,3,24,0.916666667,2,0.474358974
5957925,20600319,2006-2007 Regular Season,12/13/2006,95,108,MIL,NJN,win,63,38,39,16,36,4,31,4,30,0.733333333,0,0.493506494
5958382,20600320,2006-2007 Regular Season,12/13/2006,82,94,ATL,NYK,win,69,33,41,15,20,4,16,2,34,0.676470588,-6,0.445945946
5958784,20600322,2006-2007 Regular Season,12/13/2006,82,95,MIN,SAS,win,43,36,37,17,24,3,18,3,18,0.833333333,1,0.493150685
5959220,20600323,2006-2007 Regular Season,12/13/2006,84,99,SEA,CHI,win,60,39,53,13,27,5,30,2,16,0.75,-2,0.423913043
5959678,20600324,2006-2007 Regular Season,12/13/2006,101,110,LAL,DAL,win,51,39,26,20,29,4,23,3,33,0.848484848,-5,0.6
5960106,20600325,2006-2007 Regular Season,12/13/2006,105,86,UTA,LAC,lose,59,27,40,15,20,5,21,2,40,0.725,-8,0.402985075
5960966,20600327,2006-2007 Regular Season,12/14/2006,103,77,SAS,CHA,lose,55,32,47,14,17,2,17,,17,0.647058824,-1,0.405063291
5961458,20600328,2006-2007 Regular Season,12/14/2006,107,109,HOU,GSW,win,56,38,42,17,34,5,24,1,35,0.771428571,6,0.475
5961894,20600329,2006-2007 Regular Season,12/15/2006,78,90,NJN,TOR,win,59,37,46,10,17,6,21,7,17,0.764705882,2,0.445783133
5962326,20600330,2006-2007 Regular Season,12/15/2006,95,106,MIA,WAS,win,56,41,43,12,30,3,25,,18,0.777777778,-1,0.488095238
5962798,20600331,2006-2007 Regular Season,12/15/2006,96,112,NYK,IND,win,60,38,42,17,25,5,27,5,31,0.774193548,0,0.475
5963248,20600332,2006-2007 Regular Season,12/15/2006,114,119,DEN,BOS,win,56,42,33,17,38,4,33,13,30,0.833333333,-6,0.56
5963689,20600333,2006-2007 Regular Season,12/15/2006,84,106,SEA,CLE,win,57,45,38,18,25,3,27,2,13,0.769230769,4,0.542168675
5964127,20600334,2006-2007 Regular Season,12/15/2006,97,88,ATL,MEM,lose,46,24,41,20,18,5,13,6,38,0.947368421,5,0.369230769
5964526,20600335,2006-2007 Regular Season,12/15/2006,79,93,PHI,DAL,win,48,34,39,15,18,6,19,2,17,1,-3,0.465753425
5965066,20600336,2006-2007 Regular Season,12/15/2006,111,117,MIL,CHI,win,78,37,51,16,21,6,24,11,41,0.853658537,1,0.420454545
5965533,20600337,2006-2007 Regular Season,12/15/2006,98,97,SAC,UTA,lose,58,34,39,17,17,5,27,2,31,0.774193548,-4,0.465753425
5966007,20600338,2006-2007 Regular Season,12/15/2006,101,105,GSW,PHX,win,73,41,54,17,25,6,22,4,18,0.833333333,-1,0.431578947
5966400,20600339,2006-2007 Regular Season,12/15/2006,99,109,LAC,POR,win,47,40,38,7,26,6,25,6,25,0.8,-3,0.512820513
5966914,20600340,2006-2007 Regular Season,12/15/2006,101,112,HOU,LAL,win,62,40,54,18,53,3,26,3,32,0.6875,13,0.425531915
5967376,20600341,2006-2007 Regular Season,12/16/2006,106,100,BOS,CHA,lose,61,37,50,17,31,4,22,8,27,0.777777778,-5,0.425287356
5967879,20600342,2006-2007 Regular Season,12/16/2006,106,104,CHI,ATL,lose,66,41,50,17,23,5,25,8,23,0.652173913,-7,0.450549451
5968347,20600343,2006-2007 Regular Season,12/16/2006,74,81,CLE,ORL,win,70,30,43,23,21,5,13,7,25,0.64,-5,0.410958904
5969256,20600345,2006-2007 Regular Season,12/16/2006,90,98,MEM,MIA,win,59,39,38,18,41,4,20,7,21,0.761904762,-4,0.506493506
5969713,20600346,2006-2007 Regular Season,12/16/2006,90,82,DET,NJN,lose,60,29,49,20,27,4,22,2,19,0.947368421,-8,0.371794872
5970128,20600347,2006-2007 Regular Season,12/16/2006,90,79,DAL,CHA,lose,55,34,49,8,30,3,16,6,13,0.615384615,-4,0.409638554
5970562,20600348,2006-2007 Regular Season,12/16/2006,98,103,PHI,SAS,win,53,38,41,15,24,4,24,5,24,0.791666667,2,0.481012658
5971009,20600349,2006-2007 Regular Season,12/16/2006,104,108,MIN,MIL,win,58,43,42,16,28,4,27,7,19,0.789473684,1,0.505882353
5971451,20600350,2006-2007 Regular Season,12/16/2006,105,98,PHX,SAC,lose,67,35,53,16,23,6,18,4,26,0.807692308,2,0.397727273
5971930,20600351,2006-2007 Regular Season,12/17/2006,115,120,GSW,TOR,win,61,41,46,14,23,6,28,12,37,0.756756757,0,0.471264368
5972452,20600352,2006-2007 Regular Season,12/17/2006,104,94,UTA,IND,lose,68,27,47,20,31,5,18,10,42,0.80952381,-2,0.364864865
5972888,20600353,2006-2007 Regular Season,12/17/2006,108,103,HOU,LAC,lose,56,35,37,15,21,5,19,10,38,0.815789474,3,0.486111111
5973336,20600354,2006-2007 Regular Season,12/17/2006,93,97,SEA,DET,win,71,37,57,12,24,4,17,6,24,0.75,0,0.393617021
5973893,20600355,2006-2007 Regular Season,12/17/2006,147,141,WAS,LAL,lose,68,49,51,14,45,5,36,16,30,0.8,3,0.49
5974380,20600356,2006-2007 Regular Season,12/18/2006,97,105,GSW,NJN,win,78,38,57,14,26,6,30,3,31,0.741935484,1,0.4
5974912,20600357,2006-2007 Regular Season,12/18/2006,96,97,UTA,NYK,win,81,37,57,22,29,4,17,6,27,0.703703704,-1,0.393617021
5975340,20600358,2006-2007 Regular Season,12/18/2006,99,101,CHA,MIA,win,56,38,39,16,29,5,21,4,22,0.772727273,4,0.493506494
5975891,20600359,2006-2007 Regular Season,12/18/2006,126,134,SEA,MEM,win,62,45,43,20,29,6,25,24,42,0.785714286,7,0.511363636
5976423,20600360,2006-2007 Regular Season,12/18/2006,108,117,WAS,DEN,win,78,40,44,17,29,4,20,15,44,0.772727273,-1,0.476190476
5976869,20600361,2006-2007 Regular Season,12/18/2006,109,91,DAL,SAC,lose,60,33,50,14,19,5,16,4,32,0.75,4,0.397590361
5977298,20600362,2006-2007 Regular Season,12/19/2006,89,94,LAL,CHI,win,58,39,39,19,23,4,24,8,19,0.684210526,0,0.5
5977758,20600363,2006-2007 Regular Season,12/19/2006,98,115,TOR,PHX,win,60,42,40,11,28,6,26,,30,0.833333333,4,0.512195122
5978187,20600364,2006-2007 Regular Season,12/20/2006,101,93,IND,PHI,lose,47,35,41,11,20,4,24,10,24,0.75,-7,0.460526316
5978687,20600365,2006-2007 Regular Season,12/20/2006,112,106,UTA,ATL,lose,63,35,40,21,27,4,23,8,44,0.75,-6,0.466666667
5979142,20600366,2006-2007 Regular Season,12/20/2006,83,86,CHA,ORL,win,60,33,40,20,21,4,16,4,25,0.68,-2,0.452054795
5979596,20600367,2006-2007 Regular Season,12/20/2006,96,95,GSW,BOS,lose,57,34,38,22,27,5,17,,27,0.777777778,3,0.472222222
5980152,20600368,2006-2007 Regular Season,12/20/2006,109,111,CHA,NYK,win,78,42,48,17,30,5,24,6,34,0.676470588,2,0.466666667
5980646,20600369,2006-2007 Regular Season,12/20/2006,111,113,CLE,NJN,win,52,39,29,19,38,3,24,16,37,0.756756757,-10,0.573529412
5981083,20600370,2006-2007 Regular Season,12/20/2006,95,121,MIA,MIL,win,57,43,39,10,28,5,30,4,25,0.84,-4,0.524390244
5981505,20600371,2006-2007 Regular Season,12/20/2006,98,105,MEM,SAS,win,46,37,30,18,21,5,30,4,27,0.703703704,5,0.552238806
5981903,20600372,2006-2007 Regular Season,12/20/2006,111,94,LAL,MIN,lose,50,39,40,12,22,5,25,2,16,0.8125,-6,0.493670886
5982309,20600374,2006-2007 Regular Season,12/20/2006,87,89,HOU,POR,win,55,34,44,15,24,3,14,6,21,0.857142857,-5,0.435897436
5982748,20600375,2006-2007 Regular Season,12/20/2006,98,96,TOR,LAC,lose,64,38,46,11,24,6,26,4,24,0.791666667,0,0.452380952
5983191,20600376,2006-2007 Regular Season,12/20/2006,103,95,DAL,SEA,lose,47,42,40,16,21,5,21,9,10,0.7,2,0.512195122
5983626,20600377,2006-2007 Regular Season,12/21/2006,87,71,DET,CLE,lose,59,27,52,10,26,3,15,2,22,0.681818182,2,0.341772152
5984115,20600378,2006-2007 Regular Season,12/21/2006,126,119,WAS,SAC,lose,57,45,46,16,40,5,28,7,26,0.807692308,7,0.494505495
